ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Education_cat_Advanced/Professional,Education_cat_Graduate,Education_cat_Undergrad,Personal Loan
1700,51,25,15.0,4,0.6,3,0.0,1,0,0,0
1701,43,16,71.0,3,2.3333333333333335,2,0.0,0,1,0,0
1702,29,3,108.0,4,1.8,2,0.0,0,1,0,0
1703,56,30,122.0,2,0.5,1,0.0,0,0,1,0
1704,65,41,40.0,3,0.1,3,0.0,1,0,0,0
1705,46,22,186.5,2,5.2,1,0.0,0,0,1,0
1706,48,24,79.0,4,1.4,2,0.0,0,1,0,0
1707,56,31,84.0,1,0.1,3,0.0,1,0,0,0
1708,61,37,31.0,3,0.4,2,0.0,0,1,0,0
1709,46,20,12.0,4,0.6,3,0.0,1,0,0,0
1710,58,34,88.0,2,1.6,1,0.0,0,0,1,0
1711,31,5,29.0,2,0.3,2,131.0,0,1,0,0
1712,27,3,186.5,1,5.2,1,158.0,0,0,1,0
1713,44,20,20.0,1,1.4,3,0.0,1,0,0,0
1714,44,20,15.0,1,1.0,1,0.0,0,0,1,0
1715,51,27,155.0,2,0.4,1,107.0,0,0,1,0
1716,39,13,25.0,3,0.2,2,0.0,0,1,0,0
1717,32,8,186.5,2,5.2,1,252.5,0,0,1,0
1718,33,7,101.0,1,2.7,2,233.0,0,1,0,0
1719,40,16,19.0,4,0.4,2,0.0,0,1,0,0
1720,36,12,186.5,2,5.2,1,0.0,0,0,1,0
1721,52,28,8.0,1,0.3,1,0.0,0,0,1,0
1722,54,29,59.0,2,2.3,3,152.0,1,0,0,0
1723,26,2,72.0,4,2.6,1,0.0,0,0,1,0
1724,39,15,55.0,1,1.5,3,0.0,1,0,0,0
1725,46,19,24.0,3,0.6666666666666666,2,0.0,0,1,0,0
1726,57,32,19.0,1,1.3,1,0.0,0,0,1,0
1727,59,33,71.0,2,2.3,3,150.0,1,0,0,0
1728,52,26,54.0,2,1.5,2,0.0,0,1,0,0
1729,52,26,28.0,1,0.3,3,0.0,1,0,0,0
1730,50,20,25.0,4,0.4,3,0.0,1,0,0,0
1731,41,17,51.0,2,0.6,3,0.0,1,0,0,0
1732,43,19,125.0,3,2.4,1,0.0,0,0,1,1
1733,25,0,88.0,2,1.8,2,252.5,0,1,0,0
1734,40,16,125.0,2,2.2,1,0.0,0,0,1,0
1735,35,10,79.0,4,2.1,3,182.0,1,0,0,0
1736,60,36,31.0,3,0.4,2,0.0,0,1,0,0
1737,57,31,131.0,2,2.7,1,252.5,0,0,1,0
1738,44,19,70.0,1,0.2,2,230.0,0,1,0,0
1739,61,36,38.0,3,0.9,3,82.0,1,0,0,0
1740,33,7,83.0,1,2.5,1,0.0,0,0,1,0
1741,45,20,59.0,1,2.4,1,0.0,0,0,1,0
1742,45,21,121.0,1,4.7,1,0.0,0,0,1,0
1743,64,38,42.0,2,0.7,3,137.0,1,0,0,0
1744,50,24,32.0,4,1.8,1,109.0,0,0,1,0
1745,28,3,29.0,4,0.8,1,135.0,0,0,1,0
1746,37,12,40.0,2,1.1,2,0.0,0,1,0,0
1747,62,36,25.0,3,0.3,3,0.0,1,0,0,0
1748,29,5,21.0,4,0.4,2,89.0,0,1,0,0
1749,49,23,79.0,3,0.7,2,151.0,0,1,0,0
1750,46,22,52.0,2,2.1,3,221.0,1,0,0,0
1751,60,34,61.0,4,1.7,2,229.0,0,1,0,0
1752,55,31,25.0,2,0.2,1,0.0,0,0,1,0
1753,33,8,155.0,1,5.2,3,0.0,1,0,0,1
1754,53,29,25.0,2,0.4,1,0.0,0,0,1,0
1755,50,24,80.0,4,4.9,1,0.0,0,0,1,0
1756,28,3,55.0,4,1.7,2,0.0,0,1,0,0
1757,42,17,23.0,2,0.0,3,0.0,1,0,0,0
1758,33,9,60.0,1,1.2,1,0.0,0,0,1,0
1759,40,14,54.0,2,0.7,1,0.0,0,0,1,0
1760,31,6,44.0,4,0.8,1,0.0,0,0,1,0
1761,41,16,33.0,4,0.0,2,0.0,0,1,0,0
1762,52,27,45.0,2,2.0,2,121.0,0,1,0,0
1763,65,35,55.0,4,1.6666666666666667,3,89.0,1,0,0,0
1764,48,24,134.0,1,5.0,1,0.0,0,0,1,0
1765,45,21,44.0,3,0.6,2,0.0,0,1,0,0
1766,26,0,149.0,2,5.2,1,154.0,0,0,1,0
1767,64,38,22.0,2,0.2,3,0.0,1,0,0,0
1768,41,14,74.0,3,2.3333333333333335,2,0.0,0,1,0,0
1769,43,18,128.0,4,5.2,1,84.0,0,0,1,1
1770,60,36,62.0,4,2.2,1,0.0,0,0,1,0
1771,62,37,9.0,1,0.1,1,94.0,0,0,1,0
1772,46,21,9.0,2,0.7,3,0.0,1,0,0,0
1773,36,11,15.0,2,0.3,2,119.0,0,1,0,0
1774,31,5,28.0,4,0.8,1,0.0,0,0,1,0
1775,43,18,83.0,3,0.5,3,0.0,1,0,0,0
1776,46,22,73.0,1,0.8,3,117.0,1,0,0,0
1777,50,26,42.0,4,1.1,2,151.0,0,1,0,0
1778,52,27,34.0,2,0.7,2,114.0,0,1,0,0
1779,27,3,32.0,3,1.0,2,0.0,0,1,0,0
1780,34,9,68.0,1,2.8,1,0.0,0,0,1,0
1781,49,24,82.0,1,2.9,1,252.5,0,0,1,0
1782,52,26,19.0,2,0.7,2,0.0,0,1,0,0
1783,37,11,60.0,2,2.8,1,181.0,0,0,1,0
1784,53,27,186.5,1,1.7,1,252.5,0,0,1,0
1785,54,29,119.0,3,2.0,1,0.0,0,0,1,1
1786,29,3,186.5,2,4.5,1,0.0,0,0,1,0
1787,35,11,34.0,1,1.5,2,0.0,0,1,0,0
1788,32,6,44.0,4,0.2,1,0.0,0,0,1,0
1789,38,13,23.0,4,0.2,3,0.0,1,0,0,0
1790,44,20,171.0,4,0.7,1,252.5,0,0,1,1
1791,44,20,43.0,1,0.3,3,0.0,1,0,0,0
1792,48,22,139.0,1,0.0,1,0.0,0,0,1,0
1793,46,20,118.0,1,5.2,1,0.0,0,0,1,0
1794,35,9,113.0,3,0.8,3,0.0,1,0,0,1
1795,56,32,98.0,3,3.9,3,0.0,1,0,0,1
1796,49,24,70.0,1,2.9,1,0.0,0,0,1,0
1797,57,32,42.0,2,2.1,3,0.0,1,0,0,0
1798,35,10,143.0,1,5.2,1,0.0,0,0,1,0
1799,44,20,185.0,3,2.7,1,0.0,0,0,1,1
1800,38,14,28.0,4,0.4,2,100.0,0,1,0,0
1801,57,33,45.0,3,1.5,1,181.0,0,0,1,0
1802,35,10,78.0,1,2.6,2,0.0,0,1,0,0
1803,29,3,121.0,2,1.3,1,0.0,0,0,1,0
1804,58,32,59.0,1,1.6,1,0.0,0,0,1,0
1805,40,16,64.0,4,2.6666666666666665,1,0.0,0,0,1,0
1806,51,26,15.0,2,0.0,1,114.0,0,0,1,0
1807,61,36,10.0,1,0.1,1,0.0,0,0,1,0
1808,46,20,61.0,2,0.4,3,0.0,1,0,0,0
1809,55,31,50.0,4,1.5,1,0.0,0,0,1,0
1810,35,10,79.0,4,2.1,3,0.0,1,0,0,0
1811,60,34,35.0,1,0.2,1,0.0,0,0,1,0
1812,28,3,11.0,4,0.5,3,0.0,1,0,0,0
1813,43,19,128.0,1,4.7,1,0.0,0,0,1,0
1814,61,36,55.0,3,0.9,3,0.0,1,0,0,0
1815,48,22,79.0,3,0.7,2,0.0,0,1,0,0
1816,65,39,18.0,2,0.4,1,0.0,0,0,1,0
1817,45,19,91.0,2,1.7,2,0.0,0,1,0,0
1818,36,11,9.0,4,0.2,3,0.0,1,0,0,0
1819,45,20,62.0,2,2.2,3,0.0,1,0,0,0
1820,60,34,59.0,1,1.6,1,231.0,0,0,1,0
1821,47,22,25.0,1,0.1,1,148.0,0,0,1,0
1822,32,7,54.0,4,1.3,1,0.0,0,0,1,0
1823,48,23,112.0,1,5.1,2,86.0,0,1,0,1
1824,33,8,125.0,1,0.0,1,0.0,0,0,1,0
1825,49,23,186.5,4,5.2,2,0.0,0,1,0,1
1826,56,32,161.0,1,5.2,3,0.0,1,0,0,1
1827,59,33,35.0,1,0.2,1,171.0,0,0,1,0
1828,56,30,113.0,2,2.7,1,252.5,0,0,1,0
1829,30,4,25.0,2,0.3,2,0.0,0,1,0,0
1830,59,29,45.0,3,2.0,3,0.0,1,0,0,0
1831,38,13,119.0,2,5.2,1,221.0,0,0,1,0
1832,47,22,30.0,4,0.4,2,115.0,0,1,0,0
1833,54,29,79.0,4,3.8,2,0.0,0,1,0,0
1834,34,9,178.0,1,0.8,3,0.0,1,0,0,1
1835,41,16,23.0,2,0.3,2,118.0,0,1,0,0
1836,47,23,171.0,2,1.4,1,252.5,0,0,1,0
1837,44,19,74.0,4,1.9,3,0.0,1,0,0,0
1838,43,18,103.0,3,1.0,1,180.0,0,0,1,0
1839,31,7,99.0,1,4.0,1,0.0,0,0,1,0
1840,28,2,43.0,4,1.3,3,0.0,1,0,0,0
1841,55,25,23.0,4,0.4,3,88.0,1,0,0,0
1842,42,17,91.0,1,0.1,2,199.0,0,1,0,0
1843,53,29,93.0,1,2.7,2,252.5,0,1,0,0
1844,30,6,154.0,1,5.2,1,0.0,0,0,1,0
1845,65,40,21.0,3,0.1,3,0.0,1,0,0,0
1846,43,18,65.0,2,2.2,3,0.0,1,0,0,0
1847,56,32,15.0,1,0.1,2,0.0,0,1,0,0
1848,25,0,52.0,3,2.6,3,159.0,1,0,0,0
1849,35,10,30.0,3,1.3,1,0.0,0,0,1,0
1850,50,26,42.0,1,1.6,2,0.0,0,1,0,0
1851,36,10,20.0,4,0.3,1,97.0,0,0,1,0
1852,34,8,60.0,4,2.2,2,0.0,0,1,0,0
1853,32,6,54.0,4,1.8,3,167.0,1,0,0,0
1854,51,25,60.0,4,2.6,1,97.0,0,0,1,0
1855,52,25,41.0,3,1.0,2,0.0,0,1,0,0
1856,65,39,30.0,3,0.7,2,0.0,0,1,0,0
1857,51,24,21.0,2,1.0,2,0.0,0,1,0,0
1858,37,13,105.0,1,0.8,2,0.0,0,1,0,0
1859,35,11,65.0,3,2.8,1,240.0,0,0,1,0
1860,67,41,20.0,2,0.4,1,80.0,0,0,1,0
1861,30,6,179.0,3,4.9,1,142.0,0,0,1,1
1862,62,38,161.0,1,2.9,1,0.0,0,0,1,0
1863,42,17,82.0,1,3.7,3,0.0,1,0,0,0
1864,48,22,43.0,1,1.2,2,112.0,0,1,0,0
1865,61,36,61.0,2,2.8,1,0.0,0,0,1,0
1866,36,6,90.0,4,1.8,3,0.0,1,0,0,0
1867,48,24,90.0,1,2.6,2,252.5,0,1,0,0
1868,65,39,21.0,2,0.4,1,0.0,0,0,1,0
1869,25,1,118.0,1,5.2,1,0.0,0,0,1,0
1870,55,30,44.0,2,2.0,2,0.0,0,1,0,0
1871,63,37,110.0,1,4.1,3,0.0,1,0,0,1
1872,31,5,99.0,4,1.8,2,252.5,0,1,0,0
1873,43,17,98.0,3,1.1,1,0.0,0,0,1,0
1874,28,4,69.0,3,0.7,2,80.0,0,1,0,0
1875,37,11,82.0,3,0.9,2,218.0,0,1,0,0
1876,27,3,112.0,3,2.5,1,252.5,0,0,1,0
1877,62,38,123.0,1,2.9,1,0.0,0,0,1,0
1878,51,24,78.0,1,2.6666666666666665,2,0.0,0,1,0,0
1879,56,30,59.0,3,0.8,1,159.0,0,0,1,0
1880,56,30,78.0,3,1.7,2,0.0,0,1,0,0
1881,44,19,49.0,4,1.9,3,89.0,1,0,0,0
1882,46,19,82.0,3,2.6666666666666665,2,0.0,0,1,0,0
1883,56,32,125.0,3,0.6,1,252.5,0,0,1,1
1884,56,30,185.0,1,2.9,1,0.0,0,0,1,0
1885,57,33,163.0,1,5.2,1,0.0,0,0,1,0
1886,31,6,19.0,4,1.1,3,104.0,1,0,0,0
1887,65,41,115.0,4,1.7,2,0.0,0,1,0,0
1888,31,7,81.0,2,2.0,2,0.0,0,1,0,0
1889,36,10,93.0,1,2.8,3,0.0,1,0,0,0
1890,56,30,111.0,4,0.3,1,252.5,0,0,1,1
1891,52,27,184.0,1,5.2,1,0.0,0,0,1,0
1892,42,18,50.0,4,2.2,2,0.0,0,1,0,0
1893,55,30,55.0,3,1.7,1,0.0,0,0,1,0
1894,49,24,13.0,1,0.4,3,101.0,1,0,0,0
1895,51,25,29.0,4,0.1,1,0.0,0,0,1,0
1896,26,2,72.0,4,2.6,1,0.0,0,0,1,0
1897,32,7,83.0,1,2.6,2,0.0,0,1,0,0
1898,54,29,98.0,1,0.1,3,0.0,1,0,0,0
1899,50,24,43.0,4,0.1,1,0.0,0,0,1,0
1900,59,33,34.0,1,0.2,1,0.0,0,0,1,0
1901,61,36,10.0,4,0.4,2,0.0,0,1,0,0
1902,43,19,186.5,2,5.2,1,0.0,0,0,1,0
1903,39,14,85.0,3,1.2,3,107.0,1,0,0,0
1904,56,26,50.0,3,1.4,3,0.0,1,0,0,0
1905,38,14,91.0,2,0.0,1,0.0,0,0,1,0
1906,25,-1,112.0,2,2.0,1,241.0,0,0,1,0
1907,42,17,98.0,2,0.4,1,252.5,0,0,1,0
1908,42,18,115.0,1,0.3,1,0.0,0,0,1,0
1909,50,26,22.0,4,0.5,2,112.0,0,1,0,0
1910,56,30,101.0,3,1.7,2,0.0,0,1,0,0
1911,43,18,83.0,2,3.8,3,112.0,1,0,0,0
1912,60,35,52.0,3,0.5,2,0.0,0,1,0,0
1913,42,16,186.5,3,4.8,2,0.0,0,1,0,1
1914,57,33,134.0,4,0.9,1,198.0,0,0,1,1
1915,48,24,54.0,1,1.6,2,186.0,0,1,0,0
1916,37,11,69.0,3,2.1,1,0.0,0,0,1,0
1917,57,32,64.0,3,1.6,3,0.0,1,0,0,0
1918,62,32,53.0,4,1.6666666666666667,3,142.0,1,0,0,0
1919,39,9,118.0,2,5.2,3,246.0,1,0,0,1
1920,38,13,19.0,2,1.4,2,120.0,0,1,0,0
1921,54,28,31.0,2,0.4,3,0.0,1,0,0,0
1922,45,21,63.0,1,0.8,3,245.0,1,0,0,0
1923,39,15,25.0,1,1.4,3,0.0,1,0,0,0
1924,45,19,22.0,1,0.2,1,0.0,0,0,1,0
1925,62,38,78.0,1,1.8,3,0.0,1,0,0,0
1926,43,19,81.0,1,0.3,1,218.0,0,0,1,0
1927,30,6,41.0,1,2.4,2,0.0,0,1,0,0
1928,35,10,62.0,3,2.3,1,0.0,0,0,1,0
1929,58,34,35.0,1,1.2,3,0.0,1,0,0,0
1930,44,19,30.0,1,0.6,3,0.0,1,0,0,0
1931,56,29,51.0,3,1.0,2,0.0,0,1,0,0
1932,28,2,140.0,2,2.0,1,0.0,0,0,1,0
1933,64,39,73.0,3,2.4,1,185.0,0,0,1,0
1934,63,39,40.0,4,1.2,2,0.0,0,1,0,0
1935,44,20,69.0,1,0.8,3,0.0,1,0,0,0
1936,34,9,186.5,1,4.8,3,0.0,1,0,0,1
1937,50,24,82.0,3,3.0,2,0.0,0,1,0,0
1938,51,25,181.0,1,3.3,3,252.5,1,0,0,1
1939,30,4,38.0,1,1.9,3,0.0,1,0,0,0
1940,55,31,23.0,2,0.2,1,0.0,0,0,1,0
1941,57,33,55.0,1,1.8,3,0.0,1,0,0,0
1942,43,19,58.0,2,3.2,1,0.0,0,0,1,0
1943,61,36,29.0,2,0.5,2,0.0,0,1,0,0
1944,49,23,39.0,4,2.6,1,0.0,0,0,1,0
1945,52,28,39.0,3,1.9,2,83.0,0,1,0,0
1946,57,33,30.0,3,1.5,1,151.0,0,0,1,0
1947,53,23,58.0,4,2.0,3,0.0,1,0,0,0
1948,52,28,62.0,1,1.8,3,231.0,1,0,0,0
1949,39,15,62.0,4,2.4,1,86.0,0,0,1,0
1950,58,34,19.0,1,1.2,3,0.0,1,0,0,0
1951,36,12,38.0,1,1.5,2,0.0,0,1,0,0
1952,45,21,84.0,4,2.0,3,0.0,1,0,0,0
1953,30,5,78.0,1,2.6,2,0.0,0,1,0,0
1954,49,25,22.0,4,0.2,1,83.0,0,0,1,0
1955,44,20,81.0,4,2.0,3,252.5,1,0,0,0
1956,43,17,32.0,3,0.5,2,0.0,0,1,0,0
1957,42,18,89.0,4,0.8,1,184.0,0,0,1,0
1958,29,4,121.0,2,3.3,1,0.0,0,0,1,0
1959,28,2,42.0,1,1.5,1,0.0,0,0,1,0
1960,50,24,130.0,1,1.0,1,0.0,0,0,1,0
1961,44,19,30.0,4,0.0,2,0.0,0,1,0,0
1962,52,26,114.0,1,4.9,1,0.0,0,0,1,0
1963,28,4,155.0,1,5.2,1,0.0,0,0,1,0
1964,62,38,50.0,2,1.1,1,0.0,0,0,1,0
1965,34,10,34.0,1,1.5,2,111.0,0,1,0,0
1966,45,20,94.0,3,0.5,3,0.0,1,0,0,0
1967,52,26,114.0,2,2.4,2,0.0,0,1,0,0
1968,43,18,89.0,3,0.5,3,108.0,1,0,0,0
1969,54,24,49.0,1,1.4,3,0.0,1,0,0,0
1970,64,38,115.0,1,2.0,1,0.0,0,0,1,0
1971,27,3,148.0,1,1.5,1,252.5,0,0,1,0
1972,42,17,72.0,4,1.1,2,203.0,0,1,0,0
1973,28,2,114.0,4,2.1,3,0.0,1,0,0,0
1974,47,22,11.0,2,0.0,1,78.0,0,0,1,0
1975,39,13,63.0,4,0.2,3,242.0,1,0,0,0
1976,29,3,113.0,2,0.2,1,0.0,0,0,1,0
1977,39,13,80.0,2,1.8,1,0.0,0,0,1,0
1978,41,15,54.0,3,0.5,3,0.0,1,0,0,0
1979,37,11,32.0,2,1.4,3,0.0,1,0,0,0
1980,41,17,11.0,1,1.0,1,0.0,0,0,1,0
1981,45,19,141.0,1,2.4,1,0.0,0,0,1,0
1982,52,26,84.0,3,3.0,2,0.0,0,1,0,0
1983,58,33,18.0,3,0.1,2,110.0,0,1,0,0
1984,31,5,20.0,2,0.3,1,0.0,0,0,1,0
1985,26,1,55.0,4,1.7,2,175.0,0,1,0,0
1986,31,7,31.0,4,0.4,2,79.0,0,1,0,0
1987,42,17,114.0,2,0.4,1,0.0,0,0,1,0
1988,56,31,52.0,3,2.0,2,0.0,0,1,0,0
1989,52,28,18.0,1,0.3,1,120.0,0,0,1,0
1990,59,35,55.0,1,1.8,3,0.0,1,0,0,0
1991,32,8,29.0,1,0.2,3,76.0,1,0,0,0
1992,46,22,30.0,3,0.5,1,0.0,0,0,1,0
1993,52,28,38.0,2,0.8,1,0.0,0,0,1,0
1994,30,5,122.0,2,3.1,1,0.0,0,0,1,0
1995,32,8,183.0,1,5.2,1,0.0,0,0,1,0
1996,35,11,41.0,1,2.4,2,0.0,0,1,0,0
1997,49,24,38.0,1,1.4,3,0.0,1,0,0,0
1998,54,30,61.0,1,1.8,3,0.0,1,0,0,0
1999,56,32,103.0,3,4.0,3,0.0,1,0,0,1
2000,48,22,80.0,2,2.4,2,0.0,0,1,0,0
2001,28,2,22.0,1,0.1,2,0.0,0,1,0,0
2002,44,17,128.0,2,3.25,2,0.0,0,1,0,1
2003,30,4,142.0,3,4.2,1,252.5,0,0,1,1
2004,44,20,124.0,1,4.7,1,0.0,0,0,1,0
2005,30,4,44.0,1,1.9,3,143.0,1,0,0,0
2006,47,23,170.0,2,5.2,2,0.0,0,1,0,1
2007,64,39,75.0,4,0.1,2,0.0,0,1,0,0
2008,48,21,78.0,3,2.0,2,0.0,0,1,0,0
2009,63,38,31.0,1,1.1,3,125.0,1,0,0,0
2010,25,0,99.0,1,1.9,1,252.5,0,0,1,0
2011,61,36,41.0,2,1.5,1,0.0,0,0,1,0
2012,46,21,39.0,4,0.0,2,0.0,0,1,0,0
2013,57,31,51.0,1,1.4,1,0.0,0,0,1,0
2014,40,15,52.0,3,0.8,3,113.0,1,0,0,0
2015,49,19,169.0,3,5.2,3,167.0,1,0,0,1
2016,30,5,141.0,1,0.8,1,0.0,0,0,1,0
2017,41,17,93.0,4,0.8,1,218.0,0,0,1,0
2018,42,15,14.0,3,1.0,2,0.0,0,1,0,0
2019,63,39,160.0,2,2.1,1,0.0,0,0,1,0
2020,43,17,44.0,1,0.2,1,0.0,0,0,1,0
2021,59,34,33.0,3,0.2,1,0.0,0,0,1,0
2022,46,20,103.0,4,4.8,3,0.0,1,0,0,1
2023,33,3,71.0,4,1.8,3,236.0,1,0,0,0
2024,55,29,55.0,1,0.2,1,151.0,0,0,1,0
2025,36,12,113.0,4,0.2,1,0.0,0,0,1,1
2026,47,20,79.0,3,2.0,2,185.0,0,1,0,0
2027,59,33,80.0,2,0.7,2,0.0,0,1,0,0
2028,38,12,179.0,2,0.0,1,252.5,0,0,1,0
2029,42,17,9.0,2,0.0,3,0.0,1,0,0,0
2030,30,3,61.0,4,2.0,2,0.0,0,1,0,0
2031,63,38,111.0,2,3.9,1,207.0,0,0,1,0
2032,60,35,80.0,3,0.5,1,0.0,0,0,1,0
2033,62,37,32.0,3,0.2,1,0.0,0,0,1,0
2034,49,23,83.0,1,0.3,1,0.0,0,0,1,0
2035,59,33,91.0,4,1.9,2,252.5,0,1,0,0
2036,36,10,29.0,4,1.0,1,0.0,0,0,1,0
2037,46,19,19.0,3,0.6666666666666666,2,0.0,0,1,0,0
2038,35,8,52.0,2,1.0,2,0.0,0,1,0,0
2039,50,24,150.0,1,5.2,1,0.0,0,0,1,0
2040,51,25,32.0,2,0.4,3,0.0,1,0,0,0
2041,41,16,91.0,3,0.5,3,0.0,1,0,0,0
2042,45,20,180.0,3,5.2,2,252.5,0,1,0,1
2043,41,17,121.0,1,0.3,1,0.0,0,0,1,0
2044,57,32,25.0,2,0.2,3,0.0,1,0,0,0
2045,51,25,102.0,1,0.3,1,0.0,0,0,1,0
2046,52,28,44.0,4,0.9,2,107.0,0,1,0,0
2047,43,16,161.0,3,5.2,2,0.0,0,1,0,1
2048,63,38,134.0,3,4.0,2,0.0,0,1,0,1
2049,28,4,43.0,1,1.8,2,0.0,0,1,0,0
2050,43,18,94.0,4,1.1,2,0.0,0,1,0,0
2051,41,15,29.0,2,0.8,3,98.0,1,0,0,0
2052,34,8,38.0,4,0.2,1,0.0,0,0,1,0
2053,28,3,120.0,1,0.8,1,170.0,0,0,1,0
2054,58,32,85.0,2,2.0,1,161.0,0,0,1,0
2055,39,15,89.0,2,1.9,1,0.0,0,0,1,0
2056,49,23,25.0,1,1.4,3,0.0,1,0,0,0
2057,33,8,20.0,3,1.3,1,83.0,0,0,1,0
2058,37,12,125.0,2,3.9,1,0.0,0,0,1,0
2059,33,7,18.0,1,0.6,3,0.0,1,0,0,0
2060,28,3,173.0,2,5.2,1,222.0,0,0,1,0
2061,54,29,34.0,4,0.1,3,0.0,1,0,0,0
2062,63,38,159.0,4,4.9,2,111.0,0,1,0,1
2063,57,31,55.0,3,2.5,1,219.0,0,0,1,0
2064,56,30,32.0,2,0.4,3,0.0,1,0,0,0
2065,54,29,65.0,4,1.8,3,0.0,1,0,0,0
2066,29,5,83.0,3,1.5,1,0.0,0,0,1,0
2067,41,16,30.0,2,1.4,2,0.0,0,1,0,0
2068,58,32,180.0,1,2.9,1,0.0,0,0,1,0
2069,61,37,13.0,2,0.3,3,0.0,1,0,0,0
2070,30,4,35.0,4,0.8,1,0.0,0,0,1,0
2071,62,37,95.0,3,0.5,1,0.0,0,0,1,0
2072,52,28,83.0,1,0.0,1,0.0,0,0,1,0
2073,29,3,39.0,4,0.2,1,137.0,0,0,1,0
2074,46,20,54.0,1,0.7,3,154.0,1,0,0,0
2075,52,27,81.0,1,1.3,3,252.5,1,0,0,0
2076,40,16,53.0,4,2.0,3,0.0,1,0,0,0
2077,49,23,119.0,1,5.2,1,252.5,0,0,1,0
2078,34,9,160.0,4,5.2,3,0.0,1,0,0,1
2079,35,11,21.0,2,1.0,2,0.0,0,1,0,0
2080,26,2,40.0,1,1.0,3,0.0,1,0,0,0
2081,65,40,69.0,4,0.1,2,0.0,0,1,0,0
2082,52,27,45.0,1,1.3,2,0.0,0,1,0,0
2083,32,7,55.0,4,2.0,2,0.0,0,1,0,0
2084,31,7,38.0,1,0.2,3,0.0,1,0,0,0
2085,36,9,44.0,4,1.0,2,101.0,0,1,0,0
2086,50,24,45.0,3,0.6,2,117.0,0,1,0,0
2087,36,12,84.0,1,0.8,2,0.0,0,1,0,0
2088,51,27,186.5,2,5.2,2,252.5,0,1,0,1
2089,39,9,29.0,3,2.0,3,151.0,1,0,0,0
2090,53,29,95.0,1,2.7,2,0.0,0,1,0,0
2091,50,25,79.0,1,2.9,1,252.5,0,0,1,0
2092,31,4,41.0,1,2.0,2,0.0,0,1,0,0
2093,53,23,19.0,4,0.4,3,84.0,1,0,0,0
2094,48,23,75.0,4,3.6,3,0.0,1,0,0,0
2095,57,31,64.0,3,2.5,1,208.0,0,0,1,0
2096,47,21,174.0,4,3.2,3,0.0,1,0,0,1
2097,55,29,54.0,2,2.3,3,93.0,1,0,0,0
2098,37,11,14.0,3,0.1,2,113.0,0,1,0,0
2099,59,35,94.0,1,3.8,1,252.5,0,0,1,0
2100,53,29,10.0,2,0.4,1,0.0,0,0,1,0
2101,31,6,145.0,1,0.8,1,84.0,0,0,1,0
2102,35,5,186.5,1,5.2,3,0.0,1,0,0,1
2103,25,-1,81.0,2,1.6,3,0.0,1,0,0,0
2104,37,13,153.0,2,5.2,1,0.0,0,0,1,0
2105,40,14,58.0,4,0.2,3,0.0,1,0,0,0
2106,31,5,49.0,4,1.8,3,0.0,1,0,0,0
2107,62,38,132.0,1,2.9,1,0.0,0,0,1,0
2108,41,17,85.0,4,0.2,3,229.0,1,0,0,0
2109,56,32,85.0,3,2.6666666666666665,1,0.0,0,0,1,0
2110,47,23,178.0,1,5.2,3,0.0,1,0,0,1
2111,28,4,104.0,3,2.5,1,0.0,0,0,1,0
2112,60,34,40.0,1,1.6,1,0.0,0,0,1,0
2113,27,2,103.0,1,1.9,1,120.0,0,0,1,0
2114,57,33,25.0,2,1.0,1,0.0,0,0,1,0
2115,62,36,69.0,2,1.7,3,0.0,1,0,0,0
2116,57,31,30.0,3,1.4,1,0.0,0,0,1,0
2117,44,17,70.0,3,2.6666666666666665,2,0.0,0,1,0,0
2118,31,7,15.0,3,0.9,3,0.0,1,0,0,0
2119,31,5,125.0,2,1.3,1,0.0,0,0,1,0
2120,39,13,50.0,3,0.5,3,0.0,1,0,0,0
2121,41,17,44.0,1,0.3,3,0.0,1,0,0,0
2122,41,17,38.0,4,2.2,2,180.0,0,1,0,0
2123,55,29,64.0,3,0.8,1,119.0,0,0,1,0
2124,28,2,9.0,1,0.1,2,0.0,0,1,0,0
2125,35,9,44.0,3,0.9,1,89.0,0,0,1,0
2126,44,20,93.0,4,0.8,1,101.0,0,0,1,0
2127,44,19,83.0,4,0.4,1,141.0,0,0,1,0
2128,40,14,179.0,2,0.0,1,0.0,0,0,1,0
2129,65,40,40.0,1,1.1,3,0.0,1,0,0,0
2130,35,10,58.0,4,0.7,3,232.0,1,0,0,0
2131,55,31,74.0,3,2.6666666666666665,1,0.0,0,0,1,0
2132,55,31,15.0,1,0.2,1,0.0,0,0,1,0
2133,59,35,11.0,2,1.0,1,0.0,0,0,1,0
2134,39,15,41.0,1,2.0,2,176.0,0,1,0,0
2135,50,24,68.0,1,1.5,2,120.0,0,1,0,0
2136,45,15,28.0,1,0.75,3,0.0,1,0,0,0
2137,50,26,115.0,1,1.2,3,0.0,1,0,0,1
2138,65,40,83.0,4,0.1,2,247.0,0,1,0,0
2139,36,11,40.0,2,1.1,2,166.0,0,1,0,0
2140,57,32,113.0,1,0.1,3,0.0,1,0,0,0
2141,53,27,89.0,1,0.8,3,0.0,1,0,0,0
2142,28,4,38.0,4,1.6,1,0.0,0,0,1,0
2143,55,31,62.0,4,1.5,1,0.0,0,0,1,0
2144,56,31,65.0,3,1.7,1,109.0,0,0,1,0
2145,33,6,168.0,3,5.2,2,0.0,0,1,0,1
2146,57,32,40.0,3,1.7,1,0.0,0,0,1,0
