ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Education_cat
1468,62,36,29.0,2,0.7,3,0.0,No,Advanced/Professional
1469,45,18,78.0,3,2.6666666666666665,2,0.0,No,Graduate
1470,59,35,59.0,4,1.2,2,0.0,No,Graduate
1471,58,28,80.0,2,4.5,3,0.0,No,Advanced/Professional
1472,52,26,180.0,1,1.0,1,0.0,No,Undergrad
1473,34,8,8.0,3,0.1,2,83.0,No,Graduate
1474,65,35,23.0,1,1.5,3,0.0,No,Advanced/Professional
1475,48,23,79.0,2,3.8,3,0.0,No,Advanced/Professional
1476,44,19,78.0,2,3.8,3,252.5,No,Advanced/Professional
1477,61,37,64.0,1,0.0,2,0.0,No,Graduate
1478,40,14,64.0,4,0.2,3,0.0,No,Advanced/Professional
1479,65,39,160.0,4,3.8,1,237.0,Yes,Undergrad
1480,28,4,43.0,1,1.0,3,102.0,No,Advanced/Professional
1481,67,42,32.0,1,1.1,3,0.0,No,Advanced/Professional
1482,35,9,179.0,2,0.0,1,76.0,No,Undergrad
1483,60,35,8.0,1,0.1,1,0.0,No,Undergrad
1484,58,32,63.0,1,1.6,1,0.0,No,Undergrad
1485,55,30,40.0,2,2.3,3,0.0,No,Advanced/Professional
1486,34,9,99.0,4,2.2,2,155.0,No,Graduate
1487,35,9,141.0,2,4.5,2,0.0,Yes,Graduate
1488,28,4,159.0,1,1.5,1,0.0,No,Undergrad
1489,38,12,39.0,2,0.3,1,174.0,No,Undergrad
1490,62,38,99.0,4,1.7,2,0.0,No,Graduate
1491,30,4,18.0,4,0.3,2,0.0,No,Graduate
1492,38,12,38.0,2,0.3,1,0.0,No,Undergrad
1493,33,8,133.0,1,0.0,1,0.0,No,Undergrad
1494,58,34,84.0,2,2.8,1,0.0,No,Undergrad
1495,59,35,60.0,1,0.0,2,0.0,No,Graduate
1496,52,28,178.0,3,5.2,3,147.0,Yes,Advanced/Professional
1497,36,12,18.0,1,0.5,3,0.0,No,Advanced/Professional
1498,45,21,73.0,1,0.8,3,0.0,No,Advanced/Professional
1499,49,23,125.0,1,5.2,1,0.0,No,Undergrad
1500,52,26,91.0,1,4.3,2,0.0,Yes,Graduate
1501,54,28,74.0,2,1.1,1,0.0,No,Undergrad
1502,30,4,35.0,2,0.3,2,0.0,No,Graduate
1503,65,39,113.0,1,2.0,1,0.0,No,Undergrad
1504,34,8,52.0,4,2.2,2,0.0,No,Graduate
1505,30,6,186.5,2,4.4,2,0.0,Yes,Graduate
1506,51,25,18.0,1,0.3,3,93.0,No,Advanced/Professional
1507,52,27,25.0,2,0.0,1,0.0,No,Undergrad
1508,43,18,50.0,4,1.9,3,0.0,No,Advanced/Professional
1509,35,10,75.0,4,0.7,3,0.0,No,Advanced/Professional
1510,56,26,92.0,2,4.5,3,0.0,No,Advanced/Professional
1511,57,32,33.0,2,2.0,2,0.0,No,Graduate
1512,58,32,65.0,3,2.2,3,0.0,No,Advanced/Professional
1513,53,28,44.0,3,1.7,1,0.0,No,Undergrad
1514,45,21,183.0,2,1.4,1,252.5,No,Undergrad
1515,44,20,175.0,2,1.4,1,0.0,No,Undergrad
1516,54,28,28.0,4,1.5,3,0.0,No,Advanced/Professional
1517,41,17,49.0,4,2.2,2,0.0,No,Graduate
1518,52,26,45.0,4,1.8,1,0.0,No,Undergrad
1519,43,17,64.0,4,3.0,3,221.0,Yes,Advanced/Professional
1520,63,38,22.0,3,0.1,3,90.0,No,Advanced/Professional
1521,54,30,120.0,1,5.2,1,119.0,No,Undergrad
1522,33,8,175.0,2,5.2,1,102.0,No,Undergrad
1523,25,-1,101.0,4,2.3,3,252.5,No,Advanced/Professional
1524,41,16,104.0,1,1.0,3,0.0,No,Advanced/Professional
1525,40,16,155.0,4,0.1,3,0.0,Yes,Advanced/Professional
1526,43,18,58.0,1,2.4,1,0.0,No,Undergrad
1527,36,10,80.0,4,2.2,2,0.0,No,Graduate
1528,57,33,45.0,1,1.8,3,195.0,No,Advanced/Professional
1529,34,9,134.0,1,4.6,1,164.0,No,Undergrad
1530,38,14,58.0,4,2.0,3,153.0,No,Advanced/Professional
1531,47,21,20.0,1,0.2,1,0.0,No,Undergrad
1532,39,13,25.0,4,1.5,3,0.0,No,Advanced/Professional
1533,45,20,55.0,1,0.3,1,0.0,No,Undergrad
1534,62,37,155.0,1,1.3,1,0.0,No,Undergrad
1535,59,34,30.0,1,1.3,1,0.0,No,Undergrad
1536,61,37,39.0,4,0.4,1,0.0,No,Undergrad
1537,36,12,73.0,4,2.0,3,188.0,No,Advanced/Professional
1538,58,34,41.0,4,1.3,1,0.0,No,Undergrad
1539,55,30,34.0,4,0.1,3,157.0,No,Advanced/Professional
1540,29,5,21.0,3,0.9,3,119.0,No,Advanced/Professional
1541,34,8,11.0,4,0.3,1,0.0,No,Undergrad
1542,61,35,154.0,2,5.2,1,0.0,No,Undergrad
1543,50,20,19.0,4,0.4,3,0.0,No,Advanced/Professional
1544,52,26,101.0,2,2.4,2,0.0,No,Graduate
1545,39,15,24.0,1,1.0,1,116.0,No,Undergrad
1546,55,29,131.0,2,2.7,1,0.0,No,Undergrad
1547,33,9,105.0,1,4.0,1,0.0,No,Undergrad
1548,47,21,52.0,1,1.2,2,194.0,No,Graduate
1549,57,32,21.0,4,0.9,2,113.0,No,Graduate
1550,57,31,45.0,3,1.4,1,198.0,No,Undergrad
1551,40,14,39.0,1,2.0,1,0.0,No,Undergrad
1552,50,25,186.5,2,2.8,1,238.0,No,Undergrad
1553,29,5,186.5,1,4.3,1,0.0,No,Undergrad
1554,46,22,83.0,3,0.7,1,0.0,No,Undergrad
1555,42,15,34.0,3,1.0,2,0.0,No,Graduate
1556,59,33,49.0,4,1.7,2,104.0,No,Graduate
1557,31,1,60.0,4,4.0,3,244.0,No,Advanced/Professional
1558,51,25,41.0,4,1.8,1,0.0,No,Undergrad
1559,35,10,72.0,3,2.3,1,252.5,No,Undergrad
1560,59,35,102.0,4,3.0,2,115.0,Yes,Graduate
1561,35,10,31.0,3,1.3,1,0.0,No,Undergrad
1562,46,20,73.0,1,1.5,2,128.0,No,Graduate
1563,34,9,89.0,1,0.0,1,0.0,No,Undergrad
1564,55,29,19.0,4,0.7,3,121.0,No,Advanced/Professional
1565,64,40,63.0,4,1.2,2,0.0,No,Graduate
1566,34,9,104.0,3,1.2,3,0.0,No,Advanced/Professional
1567,61,35,40.0,1,0.8,2,128.0,No,Graduate
1568,63,39,92.0,2,0.0,3,0.0,No,Advanced/Professional
1569,59,33,72.0,2,0.7,2,226.0,No,Graduate
1570,51,27,44.0,3,1.9,2,141.0,No,Graduate
1571,41,16,114.0,4,3.5,1,0.0,Yes,Undergrad
1572,37,13,73.0,4,2.4,1,0.0,No,Undergrad
1573,64,40,63.0,4,1.2,2,0.0,No,Graduate
1574,44,20,69.0,1,0.8,3,184.0,No,Advanced/Professional
1575,62,37,42.0,3,1.5,1,0.0,No,Undergrad
1576,50,26,88.0,1,2.7,1,0.0,No,Undergrad
1577,43,18,98.0,2,0.4,1,0.0,No,Undergrad
1578,34,8,65.0,1,3.0,1,227.0,Yes,Undergrad
1579,38,13,12.0,2,0.3,2,104.0,No,Graduate
1580,29,5,122.0,4,3.0,1,0.0,Yes,Undergrad
1581,39,14,12.0,2,0.0,3,0.0,No,Advanced/Professional
1582,53,29,24.0,2,0.2,1,0.0,No,Undergrad
1583,43,19,170.0,4,4.25,1,252.5,Yes,Undergrad
1584,61,36,184.0,4,2.3,2,252.5,Yes,Graduate
1585,46,20,25.0,4,0.6,3,125.0,No,Advanced/Professional
1586,57,31,131.0,2,2.7,1,0.0,No,Undergrad
1587,59,33,50.0,2,2.3,3,0.0,No,Advanced/Professional
1588,52,28,21.0,2,0.4,1,0.0,No,Undergrad
1589,29,3,55.0,3,1.1,2,0.0,No,Graduate
1590,57,32,124.0,1,0.2,2,0.0,Yes,Graduate
1591,49,23,58.0,4,2.6,1,188.0,No,Undergrad
1592,39,13,72.0,2,2.8,1,0.0,No,Undergrad
1593,56,31,186.5,1,5.2,3,0.0,Yes,Advanced/Professional
1594,63,38,83.0,3,1.8,2,0.0,No,Graduate
1595,37,12,93.0,1,2.8,1,0.0,No,Undergrad
1596,56,26,38.0,3,1.0,3,110.0,No,Advanced/Professional
1597,45,20,55.0,4,1.9,3,164.0,No,Advanced/Professional
1598,66,41,11.0,3,0.1,3,0.0,No,Advanced/Professional
1599,40,15,85.0,2,0.4,1,0.0,No,Undergrad
1600,50,24,124.0,1,4.9,1,252.5,No,Undergrad
1601,60,36,129.0,2,5.2,1,0.0,No,Undergrad
1602,31,7,180.0,1,4.3,1,0.0,No,Undergrad
1603,40,14,74.0,4,1.4,2,0.0,No,Graduate
1604,36,6,138.0,1,5.2,3,86.0,Yes,Advanced/Professional
1605,55,29,111.0,2,3.6,3,0.0,Yes,Advanced/Professional
1606,54,28,83.0,3,0.8,1,0.0,No,Undergrad
1607,35,10,33.0,4,1.7,1,87.0,No,Undergrad
1608,55,29,21.0,4,0.7,3,0.0,No,Advanced/Professional
1609,36,10,35.0,2,0.3,1,98.0,No,Undergrad
1610,66,41,105.0,1,0.8,3,0.0,No,Advanced/Professional
1611,38,14,103.0,1,0.8,2,0.0,No,Graduate
1612,58,32,75.0,2,2.3,3,0.0,No,Advanced/Professional
1613,41,17,33.0,1,0.7,1,104.0,No,Undergrad
1614,60,34,52.0,4,1.7,2,0.0,No,Graduate
1615,47,23,89.0,1,2.6,2,0.0,No,Graduate
1616,62,36,63.0,1,2.5,3,0.0,No,Advanced/Professional
1617,48,23,84.0,4,3.1,2,0.0,Yes,Graduate
1618,61,36,44.0,4,2.1,1,0.0,No,Undergrad
1619,29,3,29.0,3,1.0,1,0.0,No,Undergrad
1620,45,21,29.0,1,0.3,3,0.0,No,Advanced/Professional
1621,39,14,22.0,2,0.3,2,0.0,No,Graduate
1622,31,6,53.0,4,2.2,1,114.0,No,Undergrad
1623,39,14,24.0,2,0.3,2,0.0,No,Graduate
1624,63,38,153.0,1,1.3,1,252.5,No,Undergrad
1625,28,2,31.0,2,0.3,2,0.0,No,Graduate
1626,56,30,21.0,2,0.7,2,0.0,No,Graduate
1627,31,6,180.0,2,5.2,1,0.0,No,Undergrad
1628,46,20,82.0,3,0.7,2,0.0,No,Graduate
1629,42,18,90.0,4,0.8,1,245.0,No,Undergrad
1630,53,29,154.0,4,5.2,3,0.0,Yes,Advanced/Professional
1631,41,17,99.0,2,1.8,2,0.0,No,Graduate
1632,61,36,153.0,1,2.6,2,0.0,Yes,Graduate
1633,31,5,93.0,2,3.1,2,0.0,Yes,Graduate
1634,62,38,53.0,1,0.0,2,0.0,No,Graduate
1635,59,34,18.0,3,1.3,2,104.0,No,Graduate
1636,49,24,70.0,1,2.9,1,0.0,No,Undergrad
1637,65,39,100.0,4,1.7,3,0.0,No,Advanced/Professional
1638,30,6,186.5,3,5.2,3,0.0,Yes,Advanced/Professional
1639,32,7,125.0,1,0.0,1,0.0,No,Undergrad
1640,56,31,68.0,2,0.0,3,0.0,No,Advanced/Professional
1641,36,10,55.0,1,2.0,1,95.0,No,Undergrad
1642,58,34,152.0,4,3.6,3,0.0,Yes,Advanced/Professional
1643,27,3,84.0,3,1.5,1,0.0,No,Undergrad
1644,41,16,13.0,2,0.0,3,0.0,No,Advanced/Professional
1645,59,35,33.0,4,0.4,1,131.0,No,Undergrad
1646,56,32,89.0,4,1.0,2,90.0,No,Graduate
1647,52,26,93.0,1,2.4,1,0.0,No,Undergrad
1648,35,5,68.0,4,1.8,3,0.0,No,Advanced/Professional
1649,47,21,85.0,2,1.7,2,0.0,No,Graduate
1650,29,4,73.0,1,0.8,2,0.0,No,Graduate
1651,31,6,83.0,4,2.2,2,106.0,No,Graduate
1652,62,36,158.0,2,5.2,3,0.0,Yes,Advanced/Professional
1653,48,18,182.0,4,5.2,3,0.0,Yes,Advanced/Professional
1654,26,1,24.0,2,0.9,3,123.0,No,Advanced/Professional
1655,60,34,102.0,2,2.0,1,0.0,No,Undergrad
1656,35,11,53.0,3,2.8,1,0.0,No,Undergrad
1657,40,15,175.0,2,3.3,1,0.0,No,Undergrad
1658,31,5,28.0,3,1.0,1,0.0,No,Undergrad
1659,50,25,14.0,4,0.8,1,0.0,No,Undergrad
1660,33,7,139.0,1,4.0,3,106.0,Yes,Advanced/Professional
1661,37,11,34.0,3,0.9,1,0.0,No,Undergrad
1662,38,14,64.0,1,1.5,3,0.0,No,Advanced/Professional
1663,63,38,84.0,4,0.1,2,0.0,No,Graduate
1664,57,32,42.0,3,0.5,2,0.0,No,Graduate
1665,61,35,63.0,1,1.6,1,0.0,No,Undergrad
1666,37,12,100.0,3,1.2,3,252.5,No,Advanced/Professional
1667,51,25,186.5,2,4.2,2,0.0,Yes,Graduate
1668,44,20,22.0,1,1.0,1,91.0,No,Undergrad
1669,63,37,20.0,1,0.8,2,0.0,No,Graduate
1670,43,18,21.0,2,1.4,2,0.0,No,Graduate
1671,38,14,25.0,4,0.4,2,101.0,No,Graduate
1672,34,9,20.0,4,1.1,3,0.0,No,Advanced/Professional
1673,48,23,173.0,3,0.2,1,0.0,Yes,Undergrad
1674,29,5,81.0,2,2.5,1,0.0,No,Undergrad
1675,37,11,139.0,2,0.8,2,252.5,Yes,Graduate
1676,60,35,119.0,2,3.9,1,0.0,No,Undergrad
1677,46,20,74.0,4,2.6,3,104.0,No,Advanced/Professional
1678,34,10,42.0,1,1.5,2,131.0,No,Graduate
1679,56,30,73.0,2,1.1,1,0.0,No,Undergrad
1680,57,31,114.0,4,5.2,1,0.0,Yes,Undergrad
1681,62,36,44.0,2,1.0,3,0.0,No,Advanced/Professional
1682,32,8,141.0,2,4.333333333333333,1,0.0,No,Undergrad
1683,51,26,14.0,2,0.0,1,103.0,No,Undergrad
1684,55,29,33.0,2,0.4,3,0.0,No,Advanced/Professional
1685,60,34,83.0,2,2.0,1,249.0,No,Undergrad
1686,40,16,89.0,4,0.8,1,155.0,No,Undergrad
1687,62,38,39.0,4,2.2,1,0.0,No,Undergrad
1688,63,39,83.0,3,2.0,3,0.0,No,Advanced/Professional
1689,60,34,108.0,2,2.0,1,252.5,No,Undergrad
1690,59,34,21.0,3,1.3,2,0.0,No,Graduate
1691,26,1,102.0,1,1.9,1,0.0,No,Undergrad
1692,56,32,48.0,1,1.6,3,0.0,No,Advanced/Professional
1693,58,32,32.0,3,1.4,1,0.0,No,Undergrad
1694,57,31,43.0,1,0.2,1,0.0,No,Undergrad
1695,48,23,35.0,4,0.4,2,118.0,No,Graduate
1696,30,6,184.0,1,5.2,1,0.0,No,Undergrad
1697,45,21,140.0,2,5.2,1,132.0,No,Undergrad
1698,64,38,32.0,3,0.7,2,0.0,No,Graduate
1699,44,20,149.0,1,1.7,1,0.0,No,Undergrad
1700,51,25,15.0,4,0.6,3,0.0,No,Advanced/Professional
1701,43,16,71.0,3,2.3333333333333335,2,0.0,No,Graduate
1702,29,3,108.0,4,1.8,2,0.0,No,Graduate
1703,56,30,122.0,2,0.5,1,0.0,No,Undergrad
1704,65,41,40.0,3,0.1,3,0.0,No,Advanced/Professional
1705,46,22,186.5,2,5.2,1,0.0,No,Undergrad
1706,48,24,79.0,4,1.4,2,0.0,No,Graduate
1707,56,31,84.0,1,0.1,3,0.0,No,Advanced/Professional
1708,61,37,31.0,3,0.4,2,0.0,No,Graduate
1709,46,20,12.0,4,0.6,3,0.0,No,Advanced/Professional
1710,58,34,88.0,2,1.6,1,0.0,No,Undergrad
1711,31,5,29.0,2,0.3,2,131.0,No,Graduate
1712,27,3,186.5,1,5.2,1,158.0,No,Undergrad
1713,44,20,20.0,1,1.4,3,0.0,No,Advanced/Professional
1714,44,20,15.0,1,1.0,1,0.0,No,Undergrad
1715,51,27,155.0,2,0.4,1,107.0,No,Undergrad
1716,39,13,25.0,3,0.2,2,0.0,No,Graduate
1717,32,8,186.5,2,5.2,1,252.5,No,Undergrad
1718,33,7,101.0,1,2.7,2,233.0,No,Graduate
1719,40,16,19.0,4,0.4,2,0.0,No,Graduate
1720,36,12,186.5,2,5.2,1,0.0,No,Undergrad
1721,52,28,8.0,1,0.3,1,0.0,No,Undergrad
1722,54,29,59.0,2,2.3,3,152.0,No,Advanced/Professional
1723,26,2,72.0,4,2.6,1,0.0,No,Undergrad
1724,39,15,55.0,1,1.5,3,0.0,No,Advanced/Professional
1725,46,19,24.0,3,0.6666666666666666,2,0.0,No,Graduate
1726,57,32,19.0,1,1.3,1,0.0,No,Undergrad
1727,59,33,71.0,2,2.3,3,150.0,No,Advanced/Professional
1728,52,26,54.0,2,1.5,2,0.0,No,Graduate
1729,52,26,28.0,1,0.3,3,0.0,No,Advanced/Professional
1730,50,20,25.0,4,0.4,3,0.0,No,Advanced/Professional
1731,41,17,51.0,2,0.6,3,0.0,No,Advanced/Professional
1732,43,19,125.0,3,2.4,1,0.0,Yes,Undergrad
1733,25,0,88.0,2,1.8,2,252.5,No,Graduate
1734,40,16,125.0,2,2.2,1,0.0,No,Undergrad
1735,35,10,79.0,4,2.1,3,182.0,No,Advanced/Professional
1736,60,36,31.0,3,0.4,2,0.0,No,Graduate
1737,57,31,131.0,2,2.7,1,252.5,No,Undergrad
1738,44,19,70.0,1,0.2,2,230.0,No,Graduate
1739,61,36,38.0,3,0.9,3,82.0,No,Advanced/Professional
1740,33,7,83.0,1,2.5,1,0.0,No,Undergrad
1741,45,20,59.0,1,2.4,1,0.0,No,Undergrad
1742,45,21,121.0,1,4.7,1,0.0,No,Undergrad
1743,64,38,42.0,2,0.7,3,137.0,No,Advanced/Professional
1744,50,24,32.0,4,1.8,1,109.0,No,Undergrad
1745,28,3,29.0,4,0.8,1,135.0,No,Undergrad
1746,37,12,40.0,2,1.1,2,0.0,No,Graduate
1747,62,36,25.0,3,0.3,3,0.0,No,Advanced/Professional
1748,29,5,21.0,4,0.4,2,89.0,No,Graduate
1749,49,23,79.0,3,0.7,2,151.0,No,Graduate
1750,46,22,52.0,2,2.1,3,221.0,No,Advanced/Professional
1751,60,34,61.0,4,1.7,2,229.0,No,Graduate
1752,55,31,25.0,2,0.2,1,0.0,No,Undergrad
1753,33,8,155.0,1,5.2,3,0.0,Yes,Advanced/Professional
1754,53,29,25.0,2,0.4,1,0.0,No,Undergrad
1755,50,24,80.0,4,4.9,1,0.0,No,Undergrad
1756,28,3,55.0,4,1.7,2,0.0,No,Graduate
1757,42,17,23.0,2,0.0,3,0.0,No,Advanced/Professional
1758,33,9,60.0,1,1.2,1,0.0,No,Undergrad
1759,40,14,54.0,2,0.7,1,0.0,No,Undergrad
1760,31,6,44.0,4,0.8,1,0.0,No,Undergrad
1761,41,16,33.0,4,0.0,2,0.0,No,Graduate
1762,52,27,45.0,2,2.0,2,121.0,No,Graduate
1763,65,35,55.0,4,1.6666666666666667,3,89.0,No,Advanced/Professional
1764,48,24,134.0,1,5.0,1,0.0,No,Undergrad
1765,45,21,44.0,3,0.6,2,0.0,No,Graduate
1766,26,0,149.0,2,5.2,1,154.0,No,Undergrad
1767,64,38,22.0,2,0.2,3,0.0,No,Advanced/Professional
1768,41,14,74.0,3,2.3333333333333335,2,0.0,No,Graduate
1769,43,18,128.0,4,5.2,1,84.0,Yes,Undergrad
1770,60,36,62.0,4,2.2,1,0.0,No,Undergrad
1771,62,37,9.0,1,0.1,1,94.0,No,Undergrad
1772,46,21,9.0,2,0.7,3,0.0,No,Advanced/Professional
1773,36,11,15.0,2,0.3,2,119.0,No,Graduate
1774,31,5,28.0,4,0.8,1,0.0,No,Undergrad
1775,43,18,83.0,3,0.5,3,0.0,No,Advanced/Professional
1776,46,22,73.0,1,0.8,3,117.0,No,Advanced/Professional
1777,50,26,42.0,4,1.1,2,151.0,No,Graduate
1778,52,27,34.0,2,0.7,2,114.0,No,Graduate
1779,27,3,32.0,3,1.0,2,0.0,No,Graduate
1780,34,9,68.0,1,2.8,1,0.0,No,Undergrad
1781,49,24,82.0,1,2.9,1,252.5,No,Undergrad
1782,52,26,19.0,2,0.7,2,0.0,No,Graduate
1783,37,11,60.0,2,2.8,1,181.0,No,Undergrad
1784,53,27,186.5,1,1.7,1,252.5,No,Undergrad
1785,54,29,119.0,3,2.0,1,0.0,Yes,Undergrad
1786,29,3,186.5,2,4.5,1,0.0,No,Undergrad
1787,35,11,34.0,1,1.5,2,0.0,No,Graduate
1788,32,6,44.0,4,0.2,1,0.0,No,Undergrad
1789,38,13,23.0,4,0.2,3,0.0,No,Advanced/Professional
1790,44,20,171.0,4,0.7,1,252.5,Yes,Undergrad
1791,44,20,43.0,1,0.3,3,0.0,No,Advanced/Professional
1792,48,22,139.0,1,0.0,1,0.0,No,Undergrad
1793,46,20,118.0,1,5.2,1,0.0,No,Undergrad
1794,35,9,113.0,3,0.8,3,0.0,Yes,Advanced/Professional
1795,56,32,98.0,3,3.9,3,0.0,Yes,Advanced/Professional
1796,49,24,70.0,1,2.9,1,0.0,No,Undergrad
1797,57,32,42.0,2,2.1,3,0.0,No,Advanced/Professional
1798,35,10,143.0,1,5.2,1,0.0,No,Undergrad
1799,44,20,185.0,3,2.7,1,0.0,Yes,Undergrad
1800,38,14,28.0,4,0.4,2,100.0,No,Graduate
1801,57,33,45.0,3,1.5,1,181.0,No,Undergrad
1802,35,10,78.0,1,2.6,2,0.0,No,Graduate
1803,29,3,121.0,2,1.3,1,0.0,No,Undergrad
1804,58,32,59.0,1,1.6,1,0.0,No,Undergrad
1805,40,16,64.0,4,2.6666666666666665,1,0.0,No,Undergrad
1806,51,26,15.0,2,0.0,1,114.0,No,Undergrad
1807,61,36,10.0,1,0.1,1,0.0,No,Undergrad
1808,46,20,61.0,2,0.4,3,0.0,No,Advanced/Professional
1809,55,31,50.0,4,1.5,1,0.0,No,Undergrad
1810,35,10,79.0,4,2.1,3,0.0,No,Advanced/Professional
1811,60,34,35.0,1,0.2,1,0.0,No,Undergrad
1812,28,3,11.0,4,0.5,3,0.0,No,Advanced/Professional
1813,43,19,128.0,1,4.7,1,0.0,No,Undergrad
1814,61,36,55.0,3,0.9,3,0.0,No,Advanced/Professional
1815,48,22,79.0,3,0.7,2,0.0,No,Graduate
1816,65,39,18.0,2,0.4,1,0.0,No,Undergrad
1817,45,19,91.0,2,1.7,2,0.0,No,Graduate
1818,36,11,9.0,4,0.2,3,0.0,No,Advanced/Professional
1819,45,20,62.0,2,2.2,3,0.0,No,Advanced/Professional
1820,60,34,59.0,1,1.6,1,231.0,No,Undergrad
1821,47,22,25.0,1,0.1,1,148.0,No,Undergrad
1822,32,7,54.0,4,1.3,1,0.0,No,Undergrad
1823,48,23,112.0,1,5.1,2,86.0,Yes,Graduate
1824,33,8,125.0,1,0.0,1,0.0,No,Undergrad
1825,49,23,186.5,4,5.2,2,0.0,Yes,Graduate
1826,56,32,161.0,1,5.2,3,0.0,Yes,Advanced/Professional
1827,59,33,35.0,1,0.2,1,171.0,No,Undergrad
1828,56,30,113.0,2,2.7,1,252.5,No,Undergrad
1829,30,4,25.0,2,0.3,2,0.0,No,Graduate
1830,59,29,45.0,3,2.0,3,0.0,No,Advanced/Professional
1831,38,13,119.0,2,5.2,1,221.0,No,Undergrad
1832,47,22,30.0,4,0.4,2,115.0,No,Graduate
1833,54,29,79.0,4,3.8,2,0.0,No,Graduate
1834,34,9,178.0,1,0.8,3,0.0,Yes,Advanced/Professional
1835,41,16,23.0,2,0.3,2,118.0,No,Graduate
1836,47,23,171.0,2,1.4,1,252.5,No,Undergrad
1837,44,19,74.0,4,1.9,3,0.0,No,Advanced/Professional
1838,43,18,103.0,3,1.0,1,180.0,No,Undergrad
1839,31,7,99.0,1,4.0,1,0.0,No,Undergrad
1840,28,2,43.0,4,1.3,3,0.0,No,Advanced/Professional
1841,55,25,23.0,4,0.4,3,88.0,No,Advanced/Professional
1842,42,17,91.0,1,0.1,2,199.0,No,Graduate
1843,53,29,93.0,1,2.7,2,252.5,No,Graduate
1844,30,6,154.0,1,5.2,1,0.0,No,Undergrad
1845,65,40,21.0,3,0.1,3,0.0,No,Advanced/Professional
1846,43,18,65.0,2,2.2,3,0.0,No,Advanced/Professional
1847,56,32,15.0,1,0.1,2,0.0,No,Graduate
1848,25,0,52.0,3,2.6,3,159.0,No,Advanced/Professional
1849,35,10,30.0,3,1.3,1,0.0,No,Undergrad
1850,50,26,42.0,1,1.6,2,0.0,No,Graduate
1851,36,10,20.0,4,0.3,1,97.0,No,Undergrad
1852,34,8,60.0,4,2.2,2,0.0,No,Graduate
1853,32,6,54.0,4,1.8,3,167.0,No,Advanced/Professional
1854,51,25,60.0,4,2.6,1,97.0,No,Undergrad
1855,52,25,41.0,3,1.0,2,0.0,No,Graduate
1856,65,39,30.0,3,0.7,2,0.0,No,Graduate
1857,51,24,21.0,2,1.0,2,0.0,No,Graduate
1858,37,13,105.0,1,0.8,2,0.0,No,Graduate
1859,35,11,65.0,3,2.8,1,240.0,No,Undergrad
1860,67,41,20.0,2,0.4,1,80.0,No,Undergrad
1861,30,6,179.0,3,4.9,1,142.0,Yes,Undergrad
1862,62,38,161.0,1,2.9,1,0.0,No,Undergrad
1863,42,17,82.0,1,3.7,3,0.0,No,Advanced/Professional
1864,48,22,43.0,1,1.2,2,112.0,No,Graduate
1865,61,36,61.0,2,2.8,1,0.0,No,Undergrad
1866,36,6,90.0,4,1.8,3,0.0,No,Advanced/Professional
1867,48,24,90.0,1,2.6,2,252.5,No,Graduate
1868,65,39,21.0,2,0.4,1,0.0,No,Undergrad
1869,25,1,118.0,1,5.2,1,0.0,No,Undergrad
1870,55,30,44.0,2,2.0,2,0.0,No,Graduate
1871,63,37,110.0,1,4.1,3,0.0,Yes,Advanced/Professional
1872,31,5,99.0,4,1.8,2,252.5,No,Graduate
1873,43,17,98.0,3,1.1,1,0.0,No,Undergrad
1874,28,4,69.0,3,0.7,2,80.0,No,Graduate
1875,37,11,82.0,3,0.9,2,218.0,No,Graduate
1876,27,3,112.0,3,2.5,1,252.5,No,Undergrad
1877,62,38,123.0,1,2.9,1,0.0,No,Undergrad
1878,51,24,78.0,1,2.6666666666666665,2,0.0,No,Graduate
1879,56,30,59.0,3,0.8,1,159.0,No,Undergrad
1880,56,30,78.0,3,1.7,2,0.0,No,Graduate
1881,44,19,49.0,4,1.9,3,89.0,No,Advanced/Professional
1882,46,19,82.0,3,2.6666666666666665,2,0.0,No,Graduate
1883,56,32,125.0,3,0.6,1,252.5,Yes,Undergrad
1884,56,30,185.0,1,2.9,1,0.0,No,Undergrad
1885,57,33,163.0,1,5.2,1,0.0,No,Undergrad
1886,31,6,19.0,4,1.1,3,104.0,No,Advanced/Professional
1887,65,41,115.0,4,1.7,2,0.0,No,Graduate
1888,31,7,81.0,2,2.0,2,0.0,No,Graduate
1889,36,10,93.0,1,2.8,3,0.0,No,Advanced/Professional
1890,56,30,111.0,4,0.3,1,252.5,Yes,Undergrad
1891,52,27,184.0,1,5.2,1,0.0,No,Undergrad
1892,42,18,50.0,4,2.2,2,0.0,No,Graduate
1893,55,30,55.0,3,1.7,1,0.0,No,Undergrad
1894,49,24,13.0,1,0.4,3,101.0,No,Advanced/Professional
1895,51,25,29.0,4,0.1,1,0.0,No,Undergrad
1896,26,2,72.0,4,2.6,1,0.0,No,Undergrad
1897,32,7,83.0,1,2.6,2,0.0,No,Graduate
1898,54,29,98.0,1,0.1,3,0.0,No,Advanced/Professional
1899,50,24,43.0,4,0.1,1,0.0,No,Undergrad
1900,59,33,34.0,1,0.2,1,0.0,No,Undergrad
1901,61,36,10.0,4,0.4,2,0.0,No,Graduate
1902,43,19,186.5,2,5.2,1,0.0,No,Undergrad
1903,39,14,85.0,3,1.2,3,107.0,No,Advanced/Professional
1904,56,26,50.0,3,1.4,3,0.0,No,Advanced/Professional
